id,x,z
biryong_plaza_general_approach,251.528717,-101.07827
biryong_plaza_general_approach,251.778717,-101.07827
biryong_plaza_general_approach,252.028717,-101.07827
main_gate_general_reverse_approach,-32.1840744,-329.217957
main_gate_general_reverse_approach,-32.18405,-329.467957
main_gate_general_reverse_approach,-32.18405,-329.7179
main_gate_general_reverse_approach,-32.18405,-329.967957
main_gate_general_reverse_approach,-32.1840439,-330.217957
main_gate_general_reverse_approach,-32.18405,-330.467926
main_gate_general_reverse_approach,-32.18403,-330.717957
main_gate_general_reverse_approach,-32.1840439,-330.967957
main_gate_general_reverse_approach,-32.1840363,-331.217957
main_gate_general_reverse_approach,-32.1840439,-331.467957
main_gate_general_reverse_approach,-32.1840363,-331.717926
main_gate_general_reverse_approach,-32.18405,-331.9679
main_gate_general_reverse_approach,-32.1840668,-332.218
main_gate_general_reverse_approach,-32.1840744,-332.468
main_gate_general_reverse_approach,-32.18406,-332.717926
main_gate_general_reverse_approach,-32.1840363,-332.967957
main_gate_general_reverse_approach,-32.18405,-333.2179
main_gate_general_reverse_approach,-32.18405,-333.467957
main_gate_general_reverse_approach,-32.1840439,-333.717957
main_gate_general_reverse_approach,-32.18405,-333.967926
main_gate_general_reverse_approach,-32.1840363,-334.217957
main_gate_general_reverse_approach,-32.18405,-334.467957
main_gate_general_reverse_approach,-32.18405,-334.717957
main_gate_general_reverse_approach,-32.18403,-334.967957
main_gate_general_reverse_approach,-32.1840668,-335.217926
main_gate_general_reverse_approach,-35.7840652,-335.217957
main_gate_general_reverse_approach,-35.7840652,-334.967926
main_gate_general_reverse_approach,-35.7840424,-334.717926
main_gate_general_reverse_approach,-35.78405,-334.467957
main_gate_general_reverse_approach,-35.7840424,-334.217957
main_gate_general_reverse_approach,-35.7840424,-333.967957
main_gate_general_reverse_approach,-35.78405,-333.717926
main_gate_general_reverse_approach,-35.7840424,-333.467926
main_gate_general_reverse_approach,-35.7840576,-333.217957
main_gate_general_reverse_approach,-35.78405,-332.9679
main_gate_general_reverse_approach,-35.7840576,-332.717926
main_gate_general_reverse_approach,-35.7840652,-332.467957
main_gate_general_reverse_approach,-35.7840424,-332.218
main_gate_general_reverse_approach,-35.7840576,-331.967957
main_gate_general_reverse_approach,-35.7840652,-331.717957
main_gate_general_reverse_approach,-35.7840271,-331.467957
main_gate_general_reverse_approach,-35.7840424,-331.217926
main_gate_general_reverse_approach,-35.78405,-330.967957
main_gate_general_reverse_approach,-35.7840424,-330.717957
main_gate_general_reverse_approach,-35.78405,-330.467957
main_gate_general_reverse_approach,-35.7840424,-330.217957
main_gate_general_reverse_approach,-35.7840424,-329.967926
main_gate_general_reverse_approach,-35.78405,-329.717957
main_gate_general_reverse_approach,-35.7840652,-329.467926
main_gate_general_reverse_approach,-35.7840576,-329.217926
dorm_1_accessible_approach,79.58786,-451.029083
dorm_1_accessible_approach,79.80986,-451.144043
dorm_1_accessible_approach,80.03186,-451.259
dorm_1_accessible_approach,80.25386,-451.373962
dorm_1_accessible_approach,80.47591,-451.488953
dorm_1_accessible_approach,80.697876,-451.603851
dorm_1_accessible_approach,80.91989,-451.7188
dorm_1_accessible_approach,81.14191,-451.8338
dorm_1_accessible_approach,81.36389,-451.94873
dorm_1_accessible_approach,81.58591,-452.0637
dorm_1_accessible_approach,81.80791,-452.17865
dorm_1_accessible_approach,82.02992,-452.293579
dorm_1_accessible_approach,82.25194,-452.408569
dorm_1_accessible_approach,82.47389,-452.5235
dorm_1_accessible_approach,82.69589,-452.638458
dorm_1_accessible_approach,82.91791,-452.7534
dorm_1_accessible_approach,83.13991,-452.868378
dorm_1_accessible_approach,83.36192,-452.9833
dorm_1_accessible_approach,83.58392,-453.098267
dorm_1_accessible_approach,83.80589,-453.213257
dorm_1_accessible_approach,84.02792,-453.3282
dorm_1_accessible_approach,84.2499542,-453.443146
dorm_1_accessible_approach,84.47191,-453.5581
dorm_1_accessible_approach,84.69394,-453.673065
dorm_1_accessible_approach,84.91594,-453.788025
dorm_1_accessible_approach,83.39851,-456.718475
dorm_1_accessible_approach,83.17651,-456.6035
dorm_1_accessible_approach,82.9545,-456.488556
dorm_1_accessible_approach,82.7325,-456.3736
dorm_1_accessible_approach,82.51053,-456.2587
dorm_1_accessible_approach,82.28848,-456.143677
dorm_1_accessible_approach,82.06651,-456.028748
dorm_1_accessible_approach,81.84453,-455.913818
dorm_1_accessible_approach,81.6225,-455.798828
dorm_1_accessible_approach,81.40054,-455.6839
dorm_1_accessible_approach,81.17848,-455.5689
dorm_1_accessible_approach,80.9565,-455.453918
dorm_1_accessible_approach,80.73453,-455.33902
dorm_1_accessible_approach,80.51248,-455.22403
dorm_1_accessible_approach,80.29048,-455.10907
dorm_1_accessible_approach,80.06845,-454.994171
dorm_1_accessible_approach,79.8464661,-454.87915
dorm_1_accessible_approach,79.6244659,-454.764221
dorm_1_accessible_approach,79.4025,-454.649261
dorm_1_accessible_approach,79.18048,-454.5343
dorm_1_accessible_approach,78.95848,-454.419373
dorm_1_accessible_approach,78.73648,-454.304382
dorm_1_accessible_approach,78.5144653,-454.189423
dorm_1_accessible_approach,78.29248,-454.0745
dorm_1_accessible_approach,78.0704651,-453.9595
building_5_general_approach,27.4842434,127.4547
building_5_general_approach,27.5863361,127.682907
building_5_general_approach,27.6884289,127.9111
building_5_general_approach,27.7905178,128.139313
building_5_general_approach,27.8926067,128.3675
building_5_general_approach,27.9946957,128.595718
building_5_general_approach,28.0967922,128.823929
building_5_general_approach,28.1988811,129.052124
building_5_general_approach,28.3009663,129.280319
building_5_general_approach,28.403059,129.508545
building_5_general_approach,28.5051517,129.73674
building_5_general_approach,28.6072311,129.964951
building_5_general_approach,28.7093315,130.193161
building_5_general_approach,28.8114166,130.421356
building_5_general_approach,28.91351,130.649567
building_5_general_approach,29.0155945,130.877777
building_5_general_approach,29.1176872,131.105972
building_5_general_approach,29.2197723,131.334183
building_5_general_approach,29.32187,131.562408
building_5_general_approach,29.4239578,131.7906
building_5_general_approach,29.52605,132.018814
building_5_general_approach,29.6281452,132.247025
building_5_general_approach,29.7302437,132.47522
building_5_general_approach,29.8323212,132.703415
building_5_general_approach,29.93442,132.931656
building_5_general_approach,32.85544,131.624878
building_5_general_approach,32.7533455,131.396667
building_5_general_approach,32.6512527,131.168457
building_5_general_approach,32.5491676,130.940247
building_5_general_approach,32.4470749,130.712051
building_5_general_approach,32.344986,130.483826
building_5_general_approach,32.2429047,130.25563
building_5_general_approach,32.1408119,130.02742
building_5_general_approach,32.0387268,129.799225
building_5_general_approach,31.93663,129.571014
building_5_general_approach,31.83454,129.342819
building_5_general_approach,31.7324467,129.114609
building_5_general_approach,31.6303558,128.886383
building_5_general_approach,31.52826,128.658173
building_5_general_approach,31.4261742,128.43
building_5_general_approach,31.3240776,128.201782
building_5_general_approach,31.2219925,127.973587
building_5_general_approach,31.1199074,127.745392
building_5_general_approach,31.01781,127.517181
building_5_general_approach,30.9157238,127.288971
building_5_general_approach,30.8136311,127.06076
building_5_general_approach,30.7115459,126.832581
building_5_general_approach,30.6094551,126.604355
building_5_general_approach,30.5073624,126.376144
building_5_general_approach,30.40527,126.147949
hitech_general_approach,351.299133,24.9191456
hitech_general_approach,351.4046,25.1458511
hitech_general_approach,351.51004,25.3725128
hitech_general_approach,351.615417,25.5992069
hitech_general_approach,351.720825,25.8258858
hitech_general_approach,351.826233,26.05258
hitech_general_approach,351.931641,26.2792587
hitech_general_approach,352.0371,26.5059357
hitech_general_approach,352.1425,26.73263
hitech_general_approach,352.247925,26.9593086
hitech_general_approach,352.3533,27.1860142
hitech_general_approach,352.45874,27.4127083
hitech_general_approach,352.564178,27.6394
hitech_general_approach,352.6696,27.86608
hitech_general_approach,352.774933,28.0927887
hitech_general_approach,352.880371,28.3194675
hitech_general_approach,352.98584,28.5461426
hitech_general_approach,353.091248,28.7728367
hitech_general_approach,353.196625,28.9995022
hitech_general_approach,353.302063,29.2262077
hitech_general_approach,353.407471,29.4528732
hitech_general_approach,353.512939,29.6795654
hitech_general_approach,353.618317,29.9062862
hitech_general_approach,353.7237,30.1329536
hitech_general_approach,353.829163,30.3596725
hitech_general_approach,356.730743,29.0103149
hitech_general_approach,356.625336,28.7836361
hitech_general_approach,356.519958,28.5569439
hitech_general_approach,356.4145,28.3302517
hitech_general_approach,356.309082,28.1035442
hitech_general_approach,356.203674,27.8768654
hitech_general_approach,356.0983,27.6501713
hitech_general_approach,355.992828,27.4235077
hitech_general_approach,355.8874,27.1968155
hitech_general_approach,355.782,26.9701214
hitech_general_approach,355.676575,26.7434425
hitech_general_approach,355.5712,26.5167351
hitech_general_approach,355.4658,26.2900715
hitech_general_approach,355.360352,26.06338
hitech_general_approach,355.2549,25.8366871
hitech_general_approach,355.1495,25.6100063
hitech_general_approach,355.044128,25.3832989
hitech_general_approach,354.93866,25.1566219
hitech_general_approach,354.833252,24.9299145
hitech_general_approach,354.727844,24.7032356
hitech_general_approach,354.622437,24.476572
hitech_general_approach,354.517059,24.2498779
hitech_general_approach,354.4116,24.0231857
hitech_general_approach,354.3062,23.7964783
hitech_general_approach,354.2008,23.5698128
building_5_accessible_approach,-22.2705574,149.7131
building_5_accessible_approach,-22.1684723,149.941315
building_5_accessible_approach,-22.0663681,150.169525
building_5_accessible_approach,-21.964283,150.397736
building_5_accessible_approach,-21.8621826,150.625946
building_5_accessible_approach,-21.7600975,150.854156
building_5_accessible_approach,-21.6580048,151.082367
building_5_accessible_approach,-21.5559273,151.310577
building_5_accessible_approach,-21.4538269,151.538788
building_5_accessible_approach,-21.35175,151.766983
building_5_accessible_approach,-21.2496452,151.9952
building_5_accessible_approach,-21.14756,152.2234
building_5_accessible_approach,-21.0454674,152.4516
building_5_accessible_approach,-20.9433784,152.6798
building_5_accessible_approach,-20.8412857,152.90799
building_5_accessible_approach,-20.7392082,153.136215
building_5_accessible_approach,-20.6371155,153.36441
building_5_accessible_approach,-20.5350227,153.5926
building_5_accessible_approach,-20.43293,153.820816
building_5_accessible_approach,-20.3308411,154.049026
building_5_accessible_approach,-20.2287445,154.277222
building_5_accessible_approach,-20.12666,154.505447
building_5_accessible_approach,-20.0245628,154.733643
building_5_accessible_approach,-19.92247,154.961838
building_5_accessible_approach,-19.820385,155.190048
building_5_accessible_approach,-16.8993759,153.883286
building_5_accessible_approach,-17.0014458,153.65509
building_5_accessible_approach,-17.1035461,153.42688
building_5_accessible_approach,-17.2056236,153.198685
building_5_accessible_approach,-17.307724,152.97049
building_5_accessible_approach,-17.40981,152.742264
building_5_accessible_approach,-17.5119133,152.514069
building_5_accessible_approach,-17.61399,152.285873
building_5_accessible_approach,-17.7160835,152.057648
building_5_accessible_approach,-17.8181686,151.829453
building_5_accessible_approach,-17.9202576,151.601257
building_5_accessible_approach,-18.02235,151.373032
building_5_accessible_approach,-18.1244545,151.144836
building_5_accessible_approach,-18.226532,150.916626
building_5_accessible_approach,-18.3286247,150.688431
building_5_accessible_approach,-18.4307175,150.46022
building_5_accessible_approach,-18.5328064,150.23201
building_5_accessible_approach,-18.6349068,150.0038
building_5_accessible_approach,-18.7369843,149.7756
building_5_accessible_approach,-18.839077,149.5474
building_5_accessible_approach,-18.94117,149.319168
building_5_accessible_approach,-19.04327,149.090973
building_5_accessible_approach,-19.1453362,148.862778
building_5_accessible_approach,-19.2474442,148.634552
building_5_accessible_approach,-19.34953,148.406342
rear_gate_accessible_reverse_approach,261.18103,74.5171051
rear_gate_accessible_reverse_approach,261.430969,74.51712
rear_gate_accessible_reverse_approach,261.681,74.51713
rear_gate_accessible_reverse_approach,261.931,74.51712
rear_gate_accessible_reverse_approach,262.181,74.51711
rear_gate_accessible_reverse_approach,262.43103,74.5171356
rear_gate_accessible_reverse_approach,262.681,74.51712
rear_gate_accessible_reverse_approach,262.931,74.5171051
rear_gate_accessible_reverse_approach,263.18103,74.51713
rear_gate_accessible_reverse_approach,263.431,74.51711
rear_gate_accessible_reverse_approach,263.681,74.51711
rear_gate_accessible_reverse_approach,263.931,74.5171356
rear_gate_accessible_reverse_approach,264.181,74.51712
rear_gate_accessible_reverse_approach,264.431,74.51711
rear_gate_accessible_reverse_approach,264.681,74.51713
rear_gate_accessible_reverse_approach,264.931,74.51713
rear_gate_accessible_reverse_approach,265.181,74.51711
rear_gate_accessible_reverse_approach,265.431,74.51712
rear_gate_accessible_reverse_approach,265.681,74.51713
rear_gate_accessible_reverse_approach,265.93103,74.51713
rear_gate_accessible_reverse_approach,266.181,74.5171051
rear_gate_accessible_reverse_approach,266.431,74.5171051
rear_gate_accessible_reverse_approach,266.681,74.51712
rear_gate_accessible_reverse_approach,266.93103,74.5171
rear_gate_accessible_reverse_approach,267.181,74.5171356
rear_gate_accessible_reverse_approach,267.181,70.91712
rear_gate_accessible_reverse_approach,266.931,70.91713
rear_gate_accessible_reverse_approach,266.681,70.9171143
rear_gate_accessible_reverse_approach,266.43103,70.9171143
rear_gate_accessible_reverse_approach,266.18103,70.91712
rear_gate_accessible_reverse_approach,265.931,70.9171
rear_gate_accessible_reverse_approach,265.681,70.9171143
rear_gate_accessible_reverse_approach,265.43103,70.91712
rear_gate_accessible_reverse_approach,265.180969,70.91712
rear_gate_accessible_reverse_approach,264.931,70.9171
rear_gate_accessible_reverse_approach,264.681,70.91713
rear_gate_accessible_reverse_approach,264.430969,70.9171143
rear_gate_accessible_reverse_approach,264.180969,70.9171
rear_gate_accessible_reverse_approach,263.931,70.91713
rear_gate_accessible_reverse_approach,263.681,70.91712
rear_gate_accessible_reverse_approach,263.430969,70.9171143
rear_gate_accessible_reverse_approach,263.18103,70.9171143
rear_gate_accessible_reverse_approach,262.931,70.9171
rear_gate_accessible_reverse_approach,262.681,70.9171143
rear_gate_accessible_reverse_approach,262.431,70.91711
rear_gate_accessible_reverse_approach,262.181,70.91713
rear_gate_accessible_reverse_approach,261.93103,70.91711
rear_gate_accessible_reverse_approach,261.680969,70.91712
rear_gate_accessible_reverse_approach,261.431,70.9171
rear_gate_accessible_reverse_approach,261.181,70.9171143
building_2_general_approach,191.208557,55.4677353
building_2_general_approach,191.328491,55.68711
building_2_general_approach,191.448364,55.9064827
building_2_general_approach,191.568237,56.1258736
building_2_general_approach,191.688141,56.3452377
building_2_general_approach,191.808029,56.5646133
building_2_general_approach,191.927917,56.784008
building_2_general_approach,192.047821,57.0033646
building_2_general_approach,192.167709,57.2227478
building_2_general_approach,192.2876,57.4421234
building_2_general_approach,192.407471,57.6615067
building_2_general_approach,192.52742,57.8808823
building_2_general_approach,192.6473,58.1002426
building_2_general_approach,192.767181,58.31965
building_2_general_approach,192.887054,58.53901
building_2_general_approach,193.006958,58.7583847
building_2_general_approach,193.126862,58.9777756
building_2_general_approach,193.246765,59.19712
building_2_general_approach,193.366653,59.4165154
building_2_general_approach,193.486511,59.6358833
building_2_general_approach,193.6064,59.8552551
building_2_general_approach,193.726318,60.07464
building_2_general_approach,193.846176,60.2940063
building_2_general_approach,193.9661,60.51338
building_2_general_approach,194.085983,60.7327576
building_2_general_approach,196.894012,59.1981544
building_2_general_approach,196.774109,58.978775
building_2_general_approach,196.654236,58.7593727
building_2_general_approach,196.534317,58.5400124
building_2_general_approach,196.414429,58.32064
building_2_general_approach,196.294571,58.1012726
building_2_general_approach,196.174622,57.881897
building_2_general_approach,196.054779,57.6624947
building_2_general_approach,195.934845,57.44314
building_2_general_approach,195.814972,57.2237778
building_2_general_approach,195.695068,57.0043869
building_2_general_approach,195.5752,56.7850266
building_2_general_approach,195.455292,56.56562
building_2_general_approach,195.335388,56.34626
building_2_general_approach,195.215515,56.1268921
building_2_general_approach,195.095627,55.907505
building_2_general_approach,194.975708,55.6881371
building_2_general_approach,194.855835,55.4687424
building_2_general_approach,194.735931,55.2493668
building_2_general_approach,194.616058,55.0300064
building_2_general_approach,194.496155,54.810627
building_2_general_approach,194.376251,54.5912476
building_2_general_approach,194.256348,54.3718529
building_2_general_approach,194.13649,54.1524849
building_2_general_approach,194.016586,53.93312
biryong_plaza_accessible_approach,251.056564,-160.102158
biryong_plaza_accessible_approach,250.806564,-160.102158
biryong_plaza_accessible_approach,250.556564,-160.102158
biryong_plaza_accessible_approach,250.306564,-160.102158
biryong_plaza_accessible_approach,250.056564,-160.102158
biryong_plaza_accessible_approach,249.806564,-160.102158
biryong_plaza_accessible_approach,249.556564,-160.102158
biryong_plaza_accessible_approach,249.306564,-160.102158
biryong_plaza_accessible_approach,249.056564,-160.102158
biryong_plaza_accessible_approach,248.806564,-160.102158
biryong_plaza_accessible_approach,248.556564,-160.102158
biryong_plaza_accessible_approach,248.306564,-160.102142
biryong_plaza_accessible_approach,248.056564,-160.102142
biryong_plaza_accessible_approach,247.806564,-160.102142
biryong_plaza_accessible_approach,247.556564,-160.102142
biryong_plaza_accessible_approach,247.306564,-160.102142
biryong_plaza_accessible_approach,247.056564,-160.102142
biryong_plaza_accessible_approach,246.806564,-160.102142
biryong_plaza_accessible_approach,246.556564,-160.102158
biryong_plaza_accessible_approach,246.306564,-160.102158
biryong_plaza_accessible_approach,246.056564,-160.102158
biryong_plaza_accessible_approach,245.806564,-160.102158
biryong_plaza_accessible_approach,245.556564,-160.102158
biryong_plaza_accessible_approach,245.306564,-160.102158
biryong_plaza_accessible_approach,245.056564,-160.102158
biryong_plaza_accessible_approach,245.056564,-156.102158
biryong_plaza_accessible_approach,245.306564,-156.102158
biryong_plaza_accessible_approach,245.556564,-156.102158
biryong_plaza_accessible_approach,245.806564,-156.102158
biryong_plaza_accessible_approach,246.056564,-156.102158
biryong_plaza_accessible_approach,246.306564,-156.102158
biryong_plaza_accessible_approach,246.556564,-156.102158
biryong_plaza_accessible_approach,246.806564,-156.102142
biryong_plaza_accessible_approach,247.056564,-156.102142
biryong_plaza_accessible_approach,247.306564,-156.102142
biryong_plaza_accessible_approach,247.556564,-156.102142
biryong_plaza_accessible_approach,247.806564,-156.102142
biryong_plaza_accessible_approach,248.056564,-156.102142
biryong_plaza_accessible_approach,248.306564,-156.102142
biryong_plaza_accessible_approach,248.556564,-156.102158
biryong_plaza_accessible_approach,248.806564,-156.102158
biryong_plaza_accessible_approach,249.056564,-156.102158
biryong_plaza_accessible_approach,249.306564,-156.102158
biryong_plaza_accessible_approach,249.556564,-156.102158
biryong_plaza_accessible_approach,249.806564,-156.102158
biryong_plaza_accessible_approach,250.056564,-156.102158
biryong_plaza_accessible_approach,250.306564,-156.102158
biryong_plaza_accessible_approach,250.556564,-156.102158
biryong_plaza_accessible_approach,250.806564,-156.102158
biryong_plaza_accessible_approach,251.056564,-156.102158
rear_gate_general_reverse_approach,268.841431,56.08925
rear_gate_general_reverse_approach,269.091431,56.08925
rear_gate_general_reverse_approach,269.341431,56.08924
rear_gate_general_reverse_approach,269.591431,56.0892258
rear_gate_general_reverse_approach,269.841431,56.0892448
rear_gate_general_reverse_approach,270.091431,56.08924
rear_gate_general_reverse_approach,270.341431,56.08924
rear_gate_general_reverse_approach,270.591431,56.0892563
rear_gate_general_reverse_approach,270.841431,56.089222
rear_gate_general_reverse_approach,271.091431,56.0892334
rear_gate_general_reverse_approach,271.341431,56.08925
rear_gate_general_reverse_approach,271.591431,56.0892448
rear_gate_general_reverse_approach,271.841431,56.0892334
rear_gate_general_reverse_approach,272.091431,56.08925
rear_gate_general_reverse_approach,272.341431,56.08925
rear_gate_general_reverse_approach,272.591431,56.0892258
rear_gate_general_reverse_approach,272.841431,56.08924
rear_gate_general_reverse_approach,273.091431,56.08924
rear_gate_general_reverse_approach,273.341431,56.08925
rear_gate_general_reverse_approach,273.591431,56.08922
rear_gate_general_reverse_approach,273.841431,56.08925
rear_gate_general_reverse_approach,274.091431,56.0892334
rear_gate_general_reverse_approach,274.341431,56.0892143
rear_gate_general_reverse_approach,274.591431,56.0892448
rear_gate_general_reverse_approach,274.841431,56.0892334
rear_gate_general_reverse_approach,274.841431,52.4892464
rear_gate_general_reverse_approach,274.591431,52.4892349
rear_gate_general_reverse_approach,274.341461,52.48924
rear_gate_general_reverse_approach,274.091431,52.4892349
rear_gate_general_reverse_approach,273.841431,52.4892349
rear_gate_general_reverse_approach,273.591431,52.48925
rear_gate_general_reverse_approach,273.341431,52.48925
rear_gate_general_reverse_approach,273.091431,52.48924
rear_gate_general_reverse_approach,272.841431,52.4892426
rear_gate_general_reverse_approach,272.591431,52.48922
rear_gate_general_reverse_approach,272.341431,52.4892349
rear_gate_general_reverse_approach,272.091431,52.4892426
rear_gate_general_reverse_approach,271.841461,52.48924
rear_gate_general_reverse_approach,271.591431,52.4892349
rear_gate_general_reverse_approach,271.341431,52.4892464
rear_gate_general_reverse_approach,271.0914,52.48923
rear_gate_general_reverse_approach,270.841431,52.4892273
rear_gate_general_reverse_approach,270.591431,52.4892426
rear_gate_general_reverse_approach,270.341431,52.4892349
rear_gate_general_reverse_approach,270.091431,52.48924
rear_gate_general_reverse_approach,269.841461,52.4892349
rear_gate_general_reverse_approach,269.591431,52.4892349
rear_gate_general_reverse_approach,269.341431,52.4892273
rear_gate_general_reverse_approach,269.091461,52.4892349
rear_gate_general_reverse_approach,268.841431,52.4892578
hitech_accessible_approach,317.992737,40.40751
hitech_accessible_approach,318.098175,40.6342163
hitech_accessible_approach,318.2036,40.8608932
hitech_accessible_approach,318.309052,41.0875778
hitech_accessible_approach,318.414429,41.3142738
hitech_accessible_approach,318.519836,41.5409546
hitech_accessible_approach,318.625244,41.7676468
hitech_accessible_approach,318.730652,41.9943237
hitech_accessible_approach,318.8361,42.2210159
hitech_accessible_approach,318.9415,42.44771
hitech_accessible_approach,319.0469,42.674408
hitech_accessible_approach,319.152344,42.9011
hitech_accessible_approach,319.257751,43.12777
hitech_accessible_approach,319.3632,43.3544731
hitech_accessible_approach,319.468567,43.5811539
hitech_accessible_approach,319.574036,43.80784
hitech_accessible_approach,319.6794,44.03453
hitech_accessible_approach,319.784882,44.2612076
hitech_accessible_approach,319.890228,44.4879036
hitech_accessible_approach,319.9957,44.71458
hitech_accessible_approach,320.101074,44.9412766
hitech_accessible_approach,320.2065,45.16796
hitech_accessible_approach,320.31192,45.3946533
hitech_accessible_approach,320.417328,45.6213455
hitech_accessible_approach,320.522736,45.8480263
hitech_accessible_approach,323.424316,44.49871
hitech_accessible_approach,323.318939,44.27203
hitech_accessible_approach,323.2135,44.0453262
hitech_accessible_approach,323.1081,43.81866
hitech_accessible_approach,323.0027,43.591938
hitech_accessible_approach,322.897278,43.3652458
hitech_accessible_approach,322.79184,43.1385727
hitech_accessible_approach,322.686432,42.9118958
hitech_accessible_approach,322.581,42.6852036
hitech_accessible_approach,322.475616,42.45851
hitech_accessible_approach,322.370178,42.23184
hitech_accessible_approach,322.264771,42.00513
hitech_accessible_approach,322.159363,41.7784653
hitech_accessible_approach,322.053955,41.5517578
hitech_accessible_approach,321.948578,41.3250656
hitech_accessible_approach,321.84314,41.09839
hitech_accessible_approach,321.737732,40.8716965
hitech_accessible_approach,321.632263,40.64501
hitech_accessible_approach,321.526855,40.4183159
hitech_accessible_approach,321.421448,40.1916237
hitech_accessible_approach,321.316071,39.9649429
hitech_accessible_approach,321.2106,39.738266
hitech_accessible_approach,321.1052,39.51155
hitech_accessible_approach,320.9998,39.284874
hitech_accessible_approach,320.894379,39.05821
dorm_2_accessible_approach,558.772034,-297.478577
dorm_2_accessible_approach,558.882568,-297.540771
dorm_2_accessible_approach,558.9929,-297.602844
dorm_2_accessible_approach,559.103455,-297.665
dorm_2_accessible_approach,559.2139,-297.727173
dorm_2_accessible_approach,559.324341,-297.789276
dorm_2_accessible_approach,559.4347,-297.851349
dorm_2_accessible_approach,559.5451,-297.913544
dorm_2_accessible_approach,559.65564,-297.975647
dorm_2_accessible_approach,559.766052,-298.0378
dorm_2_accessible_approach,559.8765,-298.0999
dorm_2_accessible_approach,559.986938,-298.162048
dorm_2_accessible_approach,560.0974,-298.224121
dorm_2_accessible_approach,560.2078,-298.286316
dorm_2_accessible_approach,560.3182,-298.34845
dorm_2_accessible_approach,560.42865,-298.410522
dorm_2_accessible_approach,560.539063,-298.4727
dorm_2_accessible_approach,560.540039,-302.259552
dorm_2_accessible_approach,560.3284,-302.1405
dorm_2_accessible_approach,560.11676,-302.021484
dorm_2_accessible_approach,559.905151,-301.9024
dorm_2_accessible_approach,559.6935,-301.7833
dorm_2_accessible_approach,559.4819,-301.664276
dorm_2_accessible_approach,559.270264,-301.545227
dorm_2_accessible_approach,559.058655,-301.426178
dorm_2_accessible_approach,558.847046,-301.307159
dorm_2_accessible_approach,558.6355,-301.1881
dorm_2_accessible_approach,558.423767,-301.0691
dorm_2_accessible_approach,558.2123,-300.950043
dorm_2_accessible_approach,558.0007,-300.830933
dorm_2_accessible_approach,557.78894,-300.711853
dorm_2_accessible_approach,557.577332,-300.5928
dorm_2_accessible_approach,557.3657,-300.4738
dorm_2_accessible_approach,557.1541,-300.354767
anniversary_60_general_approach,79.5944443,75.38293
anniversary_60_general_approach,79.3741,75.50104
anniversary_60_general_approach,79.1537552,75.61914
anniversary_60_general_approach,78.93341,75.73725
anniversary_60_general_approach,78.7130661,75.85533
anniversary_60_general_approach,78.49273,75.97346
anniversary_60_general_approach,78.2723846,76.09155
anniversary_60_general_approach,78.05205,76.20967
anniversary_60_general_approach,77.8317,76.32776
anniversary_60_general_approach,77.61134,76.44587
anniversary_60_general_approach,77.39101,76.5639648
anniversary_60_general_approach,77.17066,76.68208
anniversary_60_general_approach,76.95032,76.80018
anniversary_60_general_approach,76.72997,76.91828
anniversary_60_general_approach,76.50963,77.0363846
anniversary_60_general_approach,76.28928,77.1544952
anniversary_60_general_approach,76.06894,77.2726
anniversary_60_general_approach,75.8485947,77.3907
anniversary_60_general_approach,75.62825,77.50881
anniversary_60_general_approach,75.40792,77.62691
anniversary_60_general_approach,75.18756,77.74501
anniversary_60_general_approach,74.9672241,77.8631058
anniversary_60_general_approach,74.74687,77.9812241
anniversary_60_general_approach,74.526535,78.0993042
anniversary_60_general_approach,74.30619,78.21742
anniversary_60_general_approach,75.81792,81.0378342
anniversary_60_general_approach,76.03826,80.91971
anniversary_60_general_approach,76.258606,80.80163
anniversary_60_general_approach,76.47895,80.68351
anniversary_60_general_approach,76.699295,80.5654144
anniversary_60_general_approach,76.91965,80.4473
anniversary_60_general_approach,77.1399841,80.32921
anniversary_60_general_approach,77.36033,80.21111
anniversary_60_general_approach,77.58067,80.093
anniversary_60_general_approach,77.801,79.9749
anniversary_60_general_approach,78.02136,79.85678
anniversary_60_general_approach,78.2417,79.7386856
anniversary_60_general_approach,78.46205,79.620575
anniversary_60_general_approach,78.68239,79.50249
anniversary_60_general_approach,78.90274,79.38437
anniversary_60_general_approach,79.12308,79.26627
anniversary_60_general_approach,79.34343,79.14816
anniversary_60_general_approach,79.56377,79.03007
anniversary_60_general_approach,79.7841,78.91195
anniversary_60_general_approach,80.0044556,78.79387
anniversary_60_general_approach,80.22479,78.67575
anniversary_60_general_approach,80.4451447,78.55766
anniversary_60_general_approach,80.66548,78.43954
anniversary_60_general_approach,80.88583,78.32144
anniversary_60_general_approach,81.10618,78.20333
main_gate_accessible_reverse_approach,-11.0205994,-329.547974
main_gate_accessible_reverse_approach,-11.0205841,-329.7979
main_gate_accessible_reverse_approach,-11.0205765,-330.0479
main_gate_accessible_reverse_approach,-11.0205994,-330.297943
main_gate_accessible_reverse_approach,-11.0205994,-330.547943
main_gate_accessible_reverse_approach,-11.020607,-330.7979
main_gate_accessible_reverse_approach,-11.020607,-331.047943
main_gate_accessible_reverse_approach,-11.0205917,-331.297974
main_gate_accessible_reverse_approach,-11.0206146,-331.5479
main_gate_accessible_reverse_approach,-11.0205994,-331.797943
main_gate_accessible_reverse_approach,-11.0205841,-332.0479
main_gate_accessible_reverse_approach,-11.020607,-332.2979
main_gate_accessible_reverse_approach,-11.020607,-332.547974
