x,z,grade,area_m2
-204.628647,49.6511841,0.271607518,0.7227124
-205.10701,50.3770638,0.27159974,0.180697173
-205.384842,50.84062,0.456721932,0.0903378353
-205.138229,50.71819,0.338796884,0.09035697
-204.691025,50.333374,0.27161622,0.3613753
-203.457886,49.721302,0.319974869,0.722746432
-204.135391,49.40636,0.30643028,0.722746432
-205.829117,48.6189766,0.271604657,1.44549024
-205.707275,49.8609428,0.302763641,0.361386031
-205.600281,50.6219063,0.444144845,0.1807033
-205.445755,50.2195854,0.270738482,0.180716991
-205.306152,49.33623,0.2716087,0.72274214
-198.430252,44.9465332,0.04610259,5.78198242
-199.167236,42.70738,0.014672271,5.78205061
-200.743484,47.0715752,0.115204729,0.0903374
-200.690018,47.4520454,0.296443284,0.045162145
-200.612778,47.250885,0.0722097,0.0451687239
-200.542923,46.8092041,0.05951818,0.180677876
-201.113419,47.255188,0.273053527,0.361355573
-200.143234,47.587677,0.104332037,0.0903389
-200.389877,47.7100945,0.222635075,0.09034851
-199.927811,47.806366,0.08962809,0.180690542
-200.204178,46.9666748,0.0595158525,0.180712566
-200.4434,47.32962,0.0595025234,0.04518714
-200.52063,47.53078,0.289881319,0.04518056
-200.235352,47.30778,0.0595039129,0.09035295
-200.74202,45.76836,0.05951205,0.72276634
-201.220413,46.4942322,0.08237805,0.180692673
-201.374924,46.896534,0.3174233,0.180704564
-200.8044,46.450573,0.05951358,0.361406416
-201.330322,48.33968,0.326131731,2.89105129
-199.0483,46.5557671,0.0595132224,5.78205872
-194.609009,44.3522835,0.0526515841,1.445548
-194.9775,43.23271,0.0124270022,1.44549167
-195.41127,45.4017334,0.06129598,2.89111972
-192.790482,43.7752876,0.0318587646,0.7227275
-193.099533,44.5799065,0.0755334347,0.7227322
-191.958481,43.6879463,0.02884475,1.44551909
-193.990967,42.74307,0,1.44553018
-193.777,44.2649422,0.07059818,0.7227782
-193.467972,43.4603271,0.00173842779,0.722773552
-197.194214,41.72806,0,5.782161
-196.766281,44.77182,0.05445767,2.89100385
-196.148239,43.1625938,0.0116123585,2.89096212
-138.866348,18.7744045,0,27.0916176
-150.0642,25.3068085,0.00667495839,6.772804
-155.282043,28.2415,0.312439442,0.105840221
-155.067856,27.9317379,0.0420909338,0.10584221
-155.80629,28.4507389,0.2808851,0.026457049
-155.630737,28.2517,0.247727633,0.0132266488
-155.7677,28.3400173,0.3021798,0.0132252034
-156.026733,28.549921,0.153212383,0.05291525
-155.502457,28.3406773,0.299295723,0.0529087633
-155.609543,28.4955654,0.194250554,0.0529177748
-154.6145,28.15451,0.31209752,0.105819806
-154.734085,27.88825,0.0419346429,0.105823129
-154.888489,28.33114,0.312457532,0.211657554
-156.818741,29.1463623,0.03357079,0.423366278
-155.57341,28.7727146,0.335858852,0.10581477
-154.9657,28.5525875,0.312463164,0.105826117
-155.770172,28.7278957,0.218256116,0.105825081
-156.103928,28.7713718,0.08972577,0.105840623
-159.010483,30.5593414,0.0309111476,0.846620739
-156.669266,29.4791965,0.0335696079,0.211612239
-155.498672,28.9391022,0.318123519,0.0529071949
-154.920837,28.65242,0.255911738,0.05290575
-155.81749,29.0158939,0.198970124,0.10580086
-157.3069,29.6327515,0.0335720442,0.423319519
-151.52861,26.76593,0,0.423268646
-152.928345,27.58248,0,0.105838
-153.765182,28.0790653,0.128960282,0.05290433
-153.187363,27.7923946,0,0.05290509
-152.046646,27.1857357,0,0.211679891
-149.765244,25.9724674,0.0029885096,0.8465428
-153.732834,27.757782,0,0.105827861
-153.947,28.06753,0.297412157,0.105825037
-153.291992,27.5594025,0,0.211656779
-154.400345,27.8447571,0,0.105824813
-154.280762,28.1110172,0.2974132,0.10582149
-154.126373,27.6681366,0,0.211652175
-152.803848,27.0730286,0,0.8465292
-141.795181,21.6926632,0.0190740637,1.693224
-145.1426,23.6790218,0.022116974,0.8466621
-142.831284,22.5322933,0.0190731231,0.846658766
-138.268433,20.1057072,0.01766947,3.38643575
-146.53743,23.7198582,0.01370968,3.38644958
-143.130234,21.8666286,0.0190747082,1.6932652
-145.561142,22.7470951,0.0194826089,1.69326127
-124.520119,12.9591217,0,13.5460968
-114.059425,7.93200159,0.0181195382,1.69318616
-117.406807,9.91836548,0,0.8467087
-115.0955,8.771632,0.0168022811,0.846706748
-110.47287,6.478185,0.0189599022,0.8465767
-107.7207,5.13310766,0.5335197,0.05291711
-108.146606,5.364756,0.121727571,0.0264561679
-107.842743,5.25469971,0.524988532,0.0264554843
-108.694527,5.717997,0.019831799,0.052913174
-108.109222,5.44795752,0.252303928,0.0132296514
-107.820313,5.304621,0.5589935,0.01322948
-108.268639,5.48634863,0.0236777943,0.0264561679
-106.824059,4.769648,0.4188632,0.0264549088
-107.242485,5.01794434,0.5586743,0.0132268975
-106.953575,4.874598,0.269096762,0.0132263452
-106.383217,4.571274,0.415277451,0.0529094748
-107.416832,5.023051,0.558834255,0.0529140644
-106.990936,4.791392,0.342386872,0.0264591575
-107.2948,4.90144873,0.580108345,0.0264606029
-109.043243,5.72821045,0.0198386163,0.2116428
-108.328438,5.35321569,0.01984404,0.05291972
-107.902527,5.121572,0.438669622,0.0264523886
-108.2064,5.231623,0.0198393129,0.0264528878
-108.799171,5.485021,0.019844057,0.105841495
-111.748108,6.78528833,0.010834421,1.69317114
-118.801636,9.95918751,0,3.38651371
-115.394447,8.105972,0.0149621787,1.693195
-117.825356,8.986424,0,1.69320107
-129.621078,14.1875048,0,27.0914974
-156.500168,26.7091618,0.00106059667,6.772958
-158.213577,29.18719,0.02528841,6.77285576
-152.9734,25.1222134,0,13.5456905
-161.361954,28.4700775,0.0197610781,13.545536
-159.64856,25.99205,0.00122301676,13.545804
-144.206467,19.4702663,0,27.0918236
-153.930054,22.9921055,0,27.0918674
-148.142349,51.1825676,0.420371532,0.0238228086
-147.965012,51.1293221,0.224514678,0.0119145382
-148.063385,51.0991631,0.4183053,0.0119138565
-148.27504,51.0880432,0.420302749,0.047647398
-148.069229,51.47407,0.366841257,0.0476541333
-147.9456,51.24292,0.292656034,0.0238239914
-148.073761,51.3112373,0.286419272,0.0238206573
-147.860779,50.7845573,0.3023595,0.09527829
-148.215469,50.89104,0.420316517,0.0476661026
-148.033615,51.00064,0.4967343,0.0119116046
-147.935242,51.0308037,0.350722075,0.0119122863
-148.053,50.887043,0.247705042,0.0238237958
-148.629745,51.1944771,0.51455605,0.09529926
-148.886047,51.3310738,0.5129061,0.0952963158
-148.364365,51.3835335,0.378986865,0.190591276
-147.517776,51.4279976,0.317587227,0.76242274
-146.332687,51.9530525,0.483490348,0.0238311421
-146.264084,52.0817451,0.6486913,0.0238313377
-146.238831,51.820385,0.350923538,0.047650516
-146.574081,52.0404243,0.7450258,0.0119085554
-146.544312,51.9419365,0.356921822,0.01191375
-146.687347,52.05949,0.6126003,0.0238276143
-146.392227,52.1500549,0.7258608,0.023814844
-146.445953,51.972126,0.316485554,0.0119103678
-146.475708,52.0706177,0.7262337,0.0119051747
-145.934647,52.2366638,0.725539446,0.09531276
-146.042068,51.8807564,0.32256183,0.04765188
-146.101624,52.07777,0.663108647,0.04765638
-145.1476,52.47815,0.7256135,0.190628722
-145.545639,52.19456,0.6858114,0.0953173
-145.879608,51.87679,0.4400048,0.0476593375
-145.7424,52.1341858,0.6318845,0.047662273
-146.867935,51.4120979,0.3864003,0.7624349
-148.720947,50.2514839,0.420286864,0.19063279
-148.196991,50.3853569,0.420297772,0.0476494469
-147.869827,50.45885,0.16034615,0.0238309428
-147.969315,50.387928,0.160338953,0.0119154714
-148.03566,50.3406677,0.2869394,0.0119152861
-148.331924,50.20938,0.420244455,0.09532157
-148.990829,49.89958,0.420359761,0.3812296
-148.968216,50.7138672,0.421370775,0.190606162
-149.087341,51.10785,0.5537395,0.0953006148
-148.831039,50.9712524,0.3725993,0.09530278
-148.318359,50.69798,0.420265377,0.09533886
-147.96254,50.6322136,0.1788135,0.011913456
-148.028885,50.58495,0.264100641,0.011913456
-147.867569,50.54027,0.427784473,0.0238178018
-148.192459,50.5482063,0.42027095,0.0476536155
-148.7119,50.57723,0.420318782,0.190659076
-150.052277,49.14337,0.4203163,0.7624789
-149.5012,50.254303,0.420284748,0.0476629771
-149.560776,50.451313,0.512383,0.0238297656
-149.4326,50.3829956,0.420356452,0.0238276031
-149.832932,50.0179863,0.419699878,0.0476668067
-149.693466,50.3567924,0.507774532,0.02382604
-149.697983,50.19394,0.407440662,0.0238334034
-149.3527,50.91878,0.551978052,0.09530103
-149.364,50.51169,0.6003523,0.02382741
-149.492157,50.5800056,0.42776525,0.0238311365
-149.2954,50.64037,0.35611546,0.04764916
-149.512512,49.84718,0.42029646,0.381251574
-119.360527,36.3351936,0.0113258334,0.169689536
-119.336159,35.7438049,0.421833277,0.08483868
-119.518913,35.9238548,0.4057579,0.0212026257
-119.587578,36.04308,0.199261367,0.0212069359
-119.348351,36.0394936,0.208361953,0.0212099459
-119.439171,35.922657,0.36324802,0.0212107319
-119.657349,36.5760651,0.0113242278,0.339353532
-118.700409,36.56171,0.0113220084,0.339359432
-119.040436,35.9166832,0.406181067,0.0212080572
-119.109093,36.0359077,0.217634931,0.0212083552
-118.869873,36.0323219,0.226869777,0.0212085173
-118.960693,35.91548,0.366111547,0.02120831
-119.176674,35.7414131,0.400262177,0.08482736
-119.041542,36.3304176,0.0113194408,0.169678226
-119.750359,37.28668,0.0113232918,1.35735285
-120.574364,38.7175026,0.0223158635,2.71482134
-116.507469,34.4011421,0.372212559,0.339366943
-116.98703,34.8220367,0.372265935,0.02120831
-117.0557,34.94127,0.312630117,0.0212102421
-116.861877,34.8792572,0.372276485,0.0424134135
-117.193031,35.1797333,0.4628413,0.0424204133
-116.942162,35.087326,0.345438749,0.0106046246
-116.828087,35.02651,0.37229836,0.0106051443
-117.044617,35.0593071,0.391170055,0.02121392
-116.553978,34.7564545,0.372210324,0.169668809
-117.422264,35.71509,0.4359875,0.169678062
-117.879677,36.3720856,0.0113234418,0.08484526
-117.491486,36.0412178,0.359602869,0.02121064
-117.308739,35.8611641,0.462839574,0.02121131
-117.628265,36.07281,0.139419049,0.0424228534
-116.680237,35.11295,0.372243553,0.02121122
-116.805931,35.26259,0.390329421,0.0106062237
-116.691856,35.2017822,0.372212619,0.0106047383
-116.94326,35.5010643,0.4628205,0.0212170016
-116.749146,35.3356323,0.4160122,0.005303446
-116.657776,35.2456055,0.372219115,0.005303631
-116.817543,35.35142,0.448056042,0.0106088351
-116.417732,34.93172,0.372215152,0.08484102
-117.12545,35.47423,0.462866664,0.08483947
-116.908386,35.2345734,0.4266,0.0212062038
-116.782684,35.0849342,0.372284919,0.0106045343
-116.896759,35.145752,0.345494539,0.0106040146
-117.1022,35.2965736,0.4627899,0.0424124077
-115.001183,33.43292,0.0903864056,0.678712845
-115.891663,34.1555061,0.135271981,0.169678569
-116.21064,34.1602936,0.372226357,0.169676036
-115.548332,33.5593071,0.09290532,0.169669583
-116.164146,33.8049622,0.426795,0.08484889
-115.845154,33.8001747,0.07856697,0.08484103
-118.128906,35.8439,0.409071118,0.169683412
-118.084587,36.31605,0.011324632,0.169672415
-117.832069,35.6030273,0.414479762,0.339349
-118.789032,35.6173973,0.405224562,0.3393476
-118.403572,36.3208427,0.01132498,0.169671386
-118.379234,35.7294464,0.4264088,0.0848542
-118.561989,35.9095039,0.4070444,0.0212076884
-118.630646,36.0287476,0.236187875,0.0212062038
-118.391411,36.02515,0.24541156,0.0212125834
-118.482246,35.9083,0.369682252,0.0212125834
-117.329277,35.004467,0.462825865,0.08482677
-117.152061,34.7654266,0.3468616,0.01060754
-117.140991,34.8834648,0.5428966,0.01060111
-117.077858,34.7051964,0.3722795,0.0212098826
-117.3171,34.70877,0.359437764,0.0212075971
-117.220726,34.8846474,0.462837368,0.0106002241
-117.231804,34.766613,0.152429864,0.0106066512
-117.579582,34.8900146,0.462825745,0.169664353
-116.917267,34.2890663,0.37225315,0.16965808
-117.418983,34.4738922,0.3950216,0.0424189121
-117.647156,34.5955162,0.4628708,0.0424196534
-117.214088,34.5299263,0.3247429,0.08483468
-118.195374,35.1356659,0.46285212,0.678696632
-122.7629,39.22314,0.00255830842,5.429633
-121.026283,37.3058167,0.011323289,1.3573935
-120.157967,36.3471527,0.0113249775,0.339355022
-119.655151,35.7485924,0.372016,0.16966401
-120.1912,35.9930458,0.177189767,0.0212051012
-120.122536,35.8738136,0.4627899,0.02120867
-120.385017,36.05505,0.171595931,0.042422384
-119.9974,35.9310455,0.4060165,0.0212123487
-120.066048,36.0502777,0.1807278,0.02120626
-119.826813,36.0466728,0.189986587,0.0212082826
-119.917641,35.92984,0.361108154,0.0212096479
-120.933266,36.5951958,0.0113225458,0.6787041
-122.576874,37.8018761,0.003986553,2.71474433
-112.258934,30.3184147,0.07712886,0.678691268
-113.173744,31.6324158,0.09289858,0.339363545
-112.442772,30.91221,0.0864203,0.339366525
-111.071648,29.3549747,0.07781243,1.3573724
-113.902534,31.5251312,0.09290465,1.35741651
-112.896904,30.3279934,0.07944209,0.6787131
-113.809532,30.8145046,0.08078193,0.678694069
-108.581886,26.9535522,0.666084766,0.0848325342
-108.83329,27.2528229,0.7721588,0.04241351
-108.605141,27.13121,0.6660609,0.0424161851
-109.0393,27.61055,0.8678983,0.0424257368
-109.233665,27.879425,0.8681097,0.0106006768
-109.348015,28.0436649,0.5364426,0.00530538941
-109.25663,27.9536343,0.6859212,0.00530464668
-109.085258,27.758997,0.8680187,0.0212012045
-108.719765,27.39889,0.7912856,0.02121334
-108.537025,27.2188473,0.666065335,0.0212109629
-108.85656,27.4304867,0.8317808,0.0424189046
-107.9085,26.4706211,0.4838333,0.0212105047
-108.034187,26.6202545,0.499621719,0.0106064463
-107.920113,26.5594425,0.5873208,0.0106043667
-108.171532,26.8587551,0.6660955,0.0212126467
-107.931732,26.6482849,0.3310995,0.0106095029
-108.045807,26.7090969,0.66952914,0.01060636
-107.646,26.2893772,0.510356963,0.08484766
-108.285072,26.7126923,0.66584,0.169673979
-109.392616,27.6749477,0.8680019,0.04241507
-109.410316,27.9116058,0.8676966,0.0106044076
-109.399254,28.0296535,0.174605817,0.01060532
-109.336121,27.85141,0.8679344,0.0212056972
-109.2442,27.5545139,0.8678359,0.0848542
-109.722679,27.5616817,0.868009,0.084842205
-109.575348,27.8549862,0.867868245,0.0212082826
-109.478981,28.0308475,0.174502566,0.010605447
-109.490074,27.9128017,0.867699,0.0106045343
-109.5521,27.6773281,0.8679991,0.0424165949
-109.038185,27.1968021,0.8148346,0.08483281
-108.786781,26.8975163,0.666151,0.0424199477
-109.037666,26.9899445,0.751157,0.0106080491
-109.151741,27.050766,0.8675095,0.0106064146
-108.9352,27.0179539,0.69875,0.0212110132
-109.425842,27.3208218,0.867932,0.169652551
-106.594948,25.1506748,0.5104167,0.6786198
-108.466713,26.47901,0.6662083,0.0848424658
-107.930115,26.0277,0.335401028,0.0106058707
-108.044189,26.08851,0.6697711,0.0106086
-107.701683,25.8026333,0.5100937,0.0106039718
-107.9128,25.9461727,0.510857463,0.002648942
-108.015526,26.0215855,0.416590124,0.002648886
-107.8501,25.92306,0.510109067,0.00530102057
-108.306679,26.26975,0.6659734,0.0424315035
-109.208496,26.9777279,0.8677472,0.005300318
-109.117126,26.88769,0.743007243,0.005299279
-109.276878,26.993536,0.867951,0.0106072947
-108.934387,26.7076416,0.6657002,0.0106032286
-109.145508,26.851181,0.7393097,0.00265323883
-109.24823,26.9266,0.8674048,0.00265349867
-109.082787,26.82808,0.6798067,0.00530128041
-109.539375,27.1747742,0.867845953,0.0424268022
-108.90033,26.75146,0.666111469,0.02121064
-109.094429,26.9169,0.7443739,0.00530138565
-109.1858,27.006937,0.8686745,0.005302424
-109.026039,26.9011078,0.6886023,0.0106066577
-108.763542,26.7198582,0.66620934,0.0424251668
-107.82766,26.0557156,0.577206433,0.0848267
-108.193146,26.4158077,0.517635643,0.08481749
-107.554077,25.992487,0.5104241,0.169660509
-111.891258,29.13086,0.0778142959,0.339333832
-110.932129,28.2890415,0.0711557344,0.08484076
-110.361183,27.7781067,0.867906749,0.04240424
-110.829124,28.110199,0.07780511,0.0053043
-110.686378,27.9824619,0.402998537,0.00265136734
-110.789116,28.0578766,0.07778477,0.00265149726
-110.988892,28.2160244,0.07780231,0.010607671
-110.686523,28.03419,0.0834847242,0.002652071
-110.652184,27.97457,1.28032255,0.00265137525
-110.760719,28.0944061,0.0778178349,0.00530533027
-110.5838,27.9587612,0.867826045,0.00530146761
-110.618126,28.0183811,0.1352659,0.00530149555
-111.571175,28.712347,0.0778162,0.169677362
-113.214783,29.9190426,0.077804856,0.169664592
-114.036591,30.5223942,0.07874163,0.169667259
-112.713066,29.7342072,0.07781664,0.3393454
-110.750465,28.5227356,0.07780625,0.169676527
-110.396057,28.0445766,0.113209873,0.02121226
-110.327393,27.9253445,0.8680626,0.02120493
-110.224396,27.7465,0.868003666,0.0424270928
-110.658546,28.2258358,0.117975481,0.08484488
-111.344116,29.0044556,0.07780815,0.339342058
-110.05381,27.8621521,0.8681252,0.021210378
-109.957458,28.0380154,0.142990172,0.0106059
-109.968536,27.9199734,0.867973745,0.0106058717
-110.030556,27.684494,0.8680231,0.04241907
-110.196709,28.0415955,0.127897635,0.0106038563
-110.207787,27.9235535,0.868063033,0.0106019909
-110.270905,28.1018124,0.1265091,0.0212124661
-110.03167,28.0982361,0.1405234,0.0212118
-110.128029,27.922369,0.8680623,0.0106048184
-110.116966,28.040411,0.127896935,0.0106066847
-109.718224,28.0344334,0.158621088,0.010605447
-109.729286,27.9163971,0.867826462,0.0106027089
-109.792419,28.09465,0.155331612,0.0212088153
-109.553192,28.09107,0.170571089,0.0212098546
-109.649559,27.9152012,0.8678233,0.0106025822
-109.638466,28.03324,0.15876314,0.01060532
-109.871071,27.6821079,0.8680228,0.0424156077
-109.888786,27.9187775,0.8679708,0.010605745
-109.877708,28.03682,0.143141627,0.010605772
-109.814575,27.858572,0.868023753,0.0212077759
-110.203331,28.3963261,0.07781988,0.339357018
-118.649513,34.5514565,0.4628836,0.339356542
-117.804466,33.77045,0.372244924,0.042418614
-118.033165,34.098938,0.391338319,0.02120852
-117.850426,33.9188957,0.37217173,0.02120748
-117.507629,33.5295868,0.3722505,0.08483693
-118.215363,34.0721245,0.427473456,0.0848349
-117.963951,33.7728424,0.372216821,0.0424197726
-118.192116,33.89447,0.346204072,0.0424173959
-119.196655,34.6778679,0.462843984,0.678714752
-116.822083,32.7509727,0.372217357,0.3393553
-115.6802,31.7291012,0.295627773,0.169671491
-116.502014,32.3324547,0.3722643,0.169674158
-118.25415,33.65898,0.371036381,0.00530229462
-118.288475,33.7185974,0.77308476,0.00530135445
-118.339966,33.8080254,0.7729637,0.0106046246
-118.1229,33.5683556,0.372290045,0.021212671
-118.476746,33.8396263,0.462756664,0.0212098267
-118.3682,33.7198029,0.462938428,0.005300962
-118.333885,33.6601868,0.124315813,0.005301902
-118.465118,33.7508049,0.4630963,0.0106003648
-117.757423,33.2082672,0.3721972,0.0424118154
-118.179665,33.4953423,0.3720858,0.0105989231
-118.390785,33.63888,0.3582974,0.002653536
-118.493507,33.7142944,0.461871028,0.00265307142
-118.328072,33.6157722,0.294312835,0.00529981358
-118.054237,33.4491272,0.3721648,0.0212060567
-118.967407,34.142498,0.462775677,0.169674158
-117.689293,33.2958946,0.3723106,0.0848445445
-118.077484,33.62678,0.3721718,0.02121064
-118.317261,33.83725,0.226086736,0.0106108673
-118.203186,33.77644,0.306125075,0.01060636
-117.9407,33.59518,0.372261,0.0424251668
-117.41571,33.2326927,0.37220943,0.169677347
-121.707481,36.42949,0.0113225412,0.0848440751
-121.319275,36.0986,0.204563662,0.02120582
-121.136536,35.9185524,0.3342636,0.0212074555
-121.456062,36.1302032,0.0708661154,0.0424225554
-121.981056,36.4927063,0.0113247968,0.169670939
-120.611,35.3492,0.462777048,0.169700444
-121.535545,36.02797,0.360435754,0.005303313
-121.444176,35.9379425,0.4629944,0.00530197658
-121.603943,36.043766,0.121842369,0.0106054693
-121.364159,35.83331,0.6073206,0.0212066378
-121.866432,36.22502,0.0113249877,0.04242418
-121.227379,35.80171,0.4628627,0.02121282
-121.421455,35.9671478,0.332289666,0.005300946
-121.512825,36.0571747,0.0240854416,0.005302283
-121.353065,35.9513435,0.407940954,0.0106054069
-121.090576,35.77011,0.462778866,0.04242448
-123.031006,37.21767,0.003987151,0.6786502
-120.6409,35.8815765,0.4627157,0.0106049869
-120.629814,35.9996147,0.158895448,0.0106059
-120.566689,35.8213654,0.462827444,0.0212075971
-120.805931,35.82495,0.462892652,0.0212034751
-120.709564,36.00081,0.158939809,0.010605772
-120.72065,35.88277,0.462748021,0.0106048593
-120.543434,35.6437073,0.462865621,0.08483663
-120.337433,35.2859955,0.462851375,0.169663176
-121.319824,36.3054657,0.0113276271,0.0424134471
-121.125458,36.03659,0.13904433,0.0106073534
-121.056786,35.91736,0.5630822,0.010604742
-121.273865,36.1570244,0.0113269454,0.0212120321
-121.616646,36.5463257,0.01132452,0.08483165
-120.948792,36.0044,0.149473369,0.0106033552
-120.959862,35.886364,0.4629814,0.0106042679
-121.02301,36.06461,0.143990383,0.0212098267
-120.783775,36.0610237,0.153094932,0.0212125834
-120.880127,35.8851662,0.463017642,0.0106032966
-120.869057,36.0032043,0.149555847,0.0106023839
-121.046257,36.2422638,0.0113209905,0.08483393
-119.790306,35.1595879,0.462835133,0.3393553
-120.224457,35.6389275,0.462866127,0.08484482
-120.441528,35.8785858,0.462832272,0.02120896
-120.510185,35.997818,0.158839822,0.0212125834
-120.2477,35.8165855,0.46279192,0.0424152464
-119.8368,35.5149078,0.462895662,0.169684887
-116.596107,33.4568138,0.372258872,0.339341223
-116.161949,32.9774666,0.3381946,0.084847495
-115.910545,32.6782036,0.188907638,0.0424190238
-116.1387,32.7998161,0.310055315,0.042412933
-116.5496,33.10149,0.372264475,0.169681624
-115.543968,31.9043732,0.0930189341,0.339375824
-116.50309,32.74618,0.3722132,0.16965273
-116.057861,32.38489,0.317785054,0.04241313
-115.898376,32.38251,0.09313287,0.0424212366
-116.22953,32.682972,0.372191161,0.04241642
-115.921631,32.56017,0.047490295,0.0212133434
-116.081116,32.56255,0.338245928,0.02120925
-117.942871,34.42265,0.462794274,0.08483485
-117.691467,34.12337,0.390743226,0.0424155258
-117.919617,34.245,0.414352983,0.0424137451
-117.416809,33.6464272,0.372203857,0.08483681
-117.805,33.97732,0.372198075,0.0212137531
-117.98774,34.1573639,0.391275942,0.0212147925
-117.668213,33.94572,0.372221261,0.04241692
-118.467857,34.78514,0.462798864,0.339348316
-117.052406,33.70006,0.372252882,0.3393466
-117.486549,34.1793976,0.363134116,0.0848439559
-117.737976,34.478672,0.4628065,0.042417217
-117.5098,34.35705,0.39488706,0.0424164757
-117.098915,34.055378,0.372255653,0.169677213
-114.815163,32.0116463,0.09290476,1.3574034
-115.683472,32.9703178,0.07798313,0.339350075
-116.1863,33.5688744,0.2637634,0.169677228
-115.72998,33.3256226,0.20155564,0.169675156
-114.908173,32.72228,0.0929027349,0.6786871
-132.256882,45.27577,0.034768112,1.35740435
-130.794922,43.8353844,0.004598607,1.35739422
-133.351151,45.528595,0.0619237162,2.71479
-128.601974,41.6748161,0.0141967153,1.3574332
-126.3182,39.63106,0.0223901756,0.6787296
-127.961823,40.8377724,0.0109971613,0.678718
-131.3864,43.48965,0.0122508686,0.16965577
-131.8316,43.8509521,0.0116516734,0.04241069
-131.9911,43.8533325,0.23762086,0.04242251
-131.659927,43.55287,0.0150909526,0.0424200036
-131.910782,43.6452637,0.0150914947,0.0106087178
-132.024887,43.7060852,0.2871787,0.0106084207
-131.808334,43.6732979,0.0150912888,0.0212108213
-130.472641,42.5894051,0.0151011636,0.16965501
-131.317154,43.1635437,0.0150906267,0.04242814
-131.7394,43.4506035,0.0150901023,0.0106087727
-131.950516,43.5941353,0.108540259,0.0026494367
-132.053268,43.6695671,0.2915072,0.00265036477
-131.8878,43.5710335,0.0150903491,0.005305055
-131.613968,43.4044037,0.015090378,0.021211395
-131.0663,43.0711365,0.0151016489,0.0848313645
-133.120834,44.5795174,0.06384288,0.0848500654
-132.641251,44.15862,0.06383759,0.0212127
-132.458511,43.9785652,0.612454,0.02121131
-132.9608,44.37026,0.06384288,0.0424250327
-133.759872,45.0028076,0.063839674,0.169698939
-132.550415,44.27545,0.06383866,0.042415645
-132.321716,43.94696,0.23758623,0.0212091878
-132.504471,44.1270142,0.0638368353,0.02120852
-132.847244,44.5163155,0.06384499,0.08482921
-132.139526,43.9737663,0.213990256,0.08482897
-132.276855,44.21223,0.05030619,0.08482897
-130.24559,42.88151,0.0149433641,1.35742486
-138.463623,48.91502,0.0426661335,1.35736263
-136.179855,46.8712654,0.0634149,0.6787259
-137.823471,48.0779724,0.04265423,0.678734243
-141.43074,50.9099,0.354703426,0.08484511
-141.065262,50.5497932,0.0367906,0.08484244
-141.70433,50.973114,0.334641159,0.169679314
-140.334274,49.82961,0.0358176231,0.169650182
-141.1788,50.4037476,0.0368111171,0.0424257
-141.5897,50.7054253,0.3284987,0.04242644
-140.927933,50.31133,0.0368056931,0.0848264247
-142.799683,51.6396675,0.376549155,0.169655755
-143.73558,52.303833,0.725643635,0.021219315
-143.4958,52.0933647,0.7255419,0.00530299451
-143.404419,52.0033455,0.7445073,0.005300383
-143.655579,52.19919,0.7256935,0.0106056547
-144.0551,52.5154839,0.7255742,0.04243759
-143.450378,52.1517754,0.7258306,0.0106014628
-143.336014,51.98755,0.507004559,0.005302475
-143.427414,52.0775642,0.7255419,0.00530299451
-143.598785,52.2722168,0.7258521,0.0212047081
-143.244919,52.0009575,0.466084749,0.02120812
-143.313583,52.1201668,0.7257904,0.0212044977
-142.297958,51.454834,0.3680157,0.339344949
-140.198044,50.0048828,0.0358091556,0.33936727
-140.974426,50.666626,0.0157566611,0.08482583
-141.33992,51.0267334,0.348899364,0.0848285
-140.700867,50.6034355,0.0349341519,0.169676811
-139.650925,49.87848,0.0429084562,0.6786843
-135.907379,47.2218,0.06342004,1.35738492
-137.369339,48.66219,0.0426631458,1.35739565
-134.8131,46.9689827,0.05684336,2.71479487
-127.875389,42.60957,0.0141122546,2.7147212
-126.045723,39.9816,0.0223903582,1.35741043
-127.50769,41.42201,0.0111713875,1.357417
-130.43161,44.30276,0.00466642762,1.35742772
-132.3499,45.9864,0.09415494,0.6787024
-131.437256,45.49989,0.01014249,0.6787242
-129.337341,44.049942,0.013804174,2.71472716
-124.588158,40.196167,0.0161120724,5.429688
-125.686829,42.10393,0.0225964226,5.429455
-111.448082,33.85243,0.0929037258,1.35735428
-110.898743,32.8985443,0.07917539,1.357416
-112.449341,33.3946228,0.09290384,2.714799
-109.800072,30.99079,0.0778146,2.7147522
-111.806984,31.7301083,0.08350657,0.678720355
-112.719627,32.2166176,0.09290204,0.678707242
-110.987366,31.95423,0.0706892461,1.35740161
-108.426758,28.6061039,0.0693613,1.35740209
-107.478722,27.6462345,0.510425866,0.0424229465
-107.496422,27.882925,0.5103431,0.0106036793
-107.485344,28.0009613,0.170331955,0.0106064314
-107.422218,27.8227081,0.510554,0.0212132987
-107.3303,27.5257969,0.510377347,0.08483758
-107.808777,27.53298,0.5439102,0.08484226
-107.661446,27.8262939,0.5105048,0.02120484
-107.565086,28.0021458,0.17033501,0.010605461
-107.576172,27.88411,0.510361135,0.0106027089
-107.638206,27.6486359,0.5104153,0.0424170345
-107.283791,27.1704865,0.5266496,0.339352041
-108.453362,27.8972683,0.8682001,0.0106067844
-108.442284,28.0153046,0.239144892,0.01060406
-108.37915,27.8370457,0.8679378,0.0212098546
-108.6184,27.8406315,0.8680854,0.02121253
-108.522034,28.0165,0.239221618,0.0106039336
-108.533112,27.8984623,0.868197,0.0106066577
