area_id,vertex,x,y,z,exclude_vehicle,access_verified
main_gate_accessible_reverse_approach,55,-14.6205826,-8.959512,-336.0479,true,false
main_gate_accessible_reverse_approach,56,-14.62059,-8.951123,-335.797943,true,false
main_gate_accessible_reverse_approach,57,-14.620575,-8.942735,-335.547943,true,false
main_gate_accessible_reverse_approach,58,-14.620575,-8.934346,-335.297882,true,false
main_gate_accessible_reverse_approach,59,-14.6205826,-8.925958,-335.0479,true,false
main_gate_accessible_reverse_approach,60,-14.6206055,-8.917569,-334.797943,true,false
main_gate_accessible_reverse_approach,61,-14.6206207,-8.909181,-334.547974,true,false
main_gate_accessible_reverse_approach,62,-14.62059,-8.900792,-334.297943,true,false
main_gate_accessible_reverse_approach,63,-14.6205978,-8.892404,-334.0479,true,false
main_gate_accessible_reverse_approach,64,-14.6205978,-8.884015,-333.7979,true,false
main_gate_accessible_reverse_approach,65,-14.6206131,-8.875627,-333.547974,true,false
main_gate_accessible_reverse_approach,66,-14.6206207,-8.867238,-333.2979,true,false
main_gate_accessible_reverse_approach,67,-14.620575,-8.85885,-333.0479,true,false
main_gate_accessible_reverse_approach,68,-14.6205673,-8.850461,-332.797943,true,false
main_gate_accessible_reverse_approach,69,-14.6205826,-8.84207249,-332.5479,true,false
main_gate_accessible_reverse_approach,70,-14.62059,-8.833684,-332.297943,true,false
main_gate_accessible_reverse_approach,71,-14.620575,-8.825295,-332.047943,true,false
main_gate_accessible_reverse_approach,72,-14.620575,-8.816907,-331.797882,true,false
main_gate_accessible_reverse_approach,73,-14.6205978,-8.808518,-331.5479,true,false
main_gate_accessible_reverse_approach,74,-14.6206055,-8.80013,-331.297974,true,false
main_gate_accessible_reverse_approach,75,-14.6206131,-8.791741,-331.0479,true,false
main_gate_accessible_reverse_approach,76,-14.62059,-8.783353,-330.797943,true,false
main_gate_accessible_reverse_approach,77,-14.6206055,-8.774964,-330.5479,true,false
main_gate_accessible_reverse_approach,78,-14.6206131,-8.766576,-330.297943,true,false
main_gate_accessible_reverse_approach,79,-14.62059,-8.758187,-330.047943,true,false
main_gate_accessible_reverse_approach,80,-14.62059,-8.749799,-329.7979,true,false
main_gate_accessible_reverse_approach,81,-14.62056,-8.74141,-329.5479,true,false
dorm_2_general_approach,0,554.280945,9.214903,-305.461853,true,false
dorm_2_general_approach,1,554.450134,9.213282,-305.557,true,false
dorm_2_general_approach,2,554.619446,9.211659,-305.652252,true,false
dorm_2_general_approach,3,554.7886,9.210038,-305.747467,true,false
dorm_2_general_approach,4,554.957764,9.208416,-305.8426,true,false
dorm_2_general_approach,5,555.127,9.206795,-305.9378,true,false
dorm_2_general_approach,6,555.2962,9.20517349,-306.032959,true,false
dorm_2_general_approach,7,555.465332,9.203551,-306.1282,true,false
dorm_2_general_approach,8,555.634644,9.20193,-306.2234,true,false
dorm_2_general_approach,9,555.803833,9.200308,-306.3185,true,false
dorm_2_general_approach,10,555.972961,9.198687,-306.4138,true,false
dorm_2_general_approach,11,556.1422,9.197065,-306.508942,true,false
dorm_2_general_approach,12,556.3114,9.195443,-306.604126,true,false
dorm_2_general_approach,13,556.4807,9.193822,-306.6993,true,false
dorm_2_general_approach,14,556.649841,9.1922,-306.7945,true,false
dorm_2_general_approach,15,556.819031,9.190578,-306.8897,true,false
dorm_2_general_approach,16,556.9882,9.188957,-306.9849,true,false
dorm_2_general_approach,17,557.1574,9.187335,-307.080048,true,false
dorm_2_general_approach,18,557.32666,9.185714,-307.175262,true,false
dorm_2_general_approach,19,557.496,9.184092,-307.270477,true,false
dorm_2_general_approach,20,557.6651,9.18247,-307.365662,true,false
dorm_2_general_approach,21,557.8342,9.180848,-307.460815,true,false
dorm_2_general_approach,22,558.0035,9.179227,-307.556,true,false
dorm_2_general_approach,23,558.1728,9.177606,-307.651245,true,false
dorm_2_general_approach,24,558.3418,9.175983,-307.7464,true,false
dorm_2_general_approach,25,558.5111,9.174362,-307.841583,true,false
dorm_2_general_approach,26,558.6803,9.17274,-307.9368,true,false
dorm_2_general_approach,27,558.849548,9.171119,-308.031982,true,false
dorm_2_general_approach,28,559.018738,9.16949749,-308.127228,true,false
dorm_2_general_approach,29,559.1879,9.167875,-308.222321,true,false
dorm_2_general_approach,30,559.3571,9.166254,-308.317535,true,false
dorm_2_general_approach,31,559.5263,9.164632,-308.4128,true,false
dorm_2_general_approach,32,559.695557,9.163011,-308.507935,true,false
dorm_2_general_approach,33,559.8648,9.161389,-308.603119,true,false
dorm_2_general_approach,34,560.034058,9.159767,-308.6983,true,false
dorm_2_general_approach,35,560.2031,9.158146,-308.793518,true,false
dorm_2_general_approach,36,560.3723,9.156524,-308.888733,true,false
dorm_2_general_approach,37,560.5416,9.154902,-308.9839,true,false
dorm_2_general_approach,38,560.5424,9.154902,-312.770721,true,false
dorm_2_general_approach,39,560.329468,9.156524,-312.65094,true,false
dorm_2_general_approach,40,560.1166,9.158146,-312.531158,true,false
dorm_2_general_approach,41,559.903564,9.159767,-312.411316,true,false
dorm_2_general_approach,42,559.6906,9.161389,-312.2915,true,false
dorm_2_general_approach,43,559.477661,9.163011,-312.171722,true,false
dorm_2_general_approach,44,559.2647,9.164632,-312.051971,true,false
dorm_2_general_approach,45,559.051758,9.166254,-311.9321,true,false
dorm_2_general_approach,46,558.8388,9.167875,-311.812317,true,false
dorm_2_general_approach,47,558.6258,9.16949749,-311.6925,true,false
dorm_2_general_approach,48,558.4129,9.171119,-311.572754,true,false
dorm_2_general_approach,49,558.1999,9.17274,-311.452881,true,false
dorm_2_general_approach,50,557.986938,9.174362,-311.3331,true,false
dorm_2_general_approach,51,557.774048,9.175983,-311.213318,true,false
dorm_2_general_approach,52,557.561035,9.177606,-311.093536,true,false
dorm_2_general_approach,53,557.348,9.179227,-310.9737,true,false
dorm_2_general_approach,54,557.135132,9.180848,-310.853882,true,false
dorm_2_general_approach,55,556.9221,9.18247,-310.73407,true,false
dorm_2_general_approach,56,556.709167,9.184092,-310.614319,true,false
dorm_2_general_approach,57,556.4962,9.185714,-310.494446,true,false
dorm_2_general_approach,58,556.283264,9.187335,-310.374664,true,false
dorm_2_general_approach,59,556.0703,9.188957,-310.254883,true,false
dorm_2_general_approach,60,555.857361,9.190578,-310.135071,true,false
dorm_2_general_approach,61,555.644348,9.1922,-310.015228,true,false
dorm_2_general_approach,62,555.431458,9.193822,-309.895447,true,false
dorm_2_general_approach,63,555.218445,9.195443,-309.7756,true,false
dorm_2_general_approach,64,555.0055,9.197065,-309.6558,true,false
dorm_2_general_approach,65,554.792542,9.198687,-309.53595,true,false
dorm_2_general_approach,66,554.5796,9.200308,-309.4162,true,false
dorm_2_general_approach,67,554.3666,9.20193,-309.296417,true,false
dorm_2_general_approach,68,554.1537,9.203551,-309.176575,true,false
dorm_2_general_approach,69,553.9407,9.20517349,-309.056763,true,false
dorm_2_general_approach,70,553.7277,9.206795,-308.936981,true,false
dorm_2_general_approach,71,553.5148,9.208416,-308.817169,true,false
dorm_2_general_approach,72,553.3018,9.210038,-308.697357,true,false
dorm_2_general_approach,73,553.088867,9.211659,-308.5775,true,false
dorm_2_general_approach,74,552.8759,9.213282,-308.457764,true,false
dorm_2_general_approach,75,552.662964,9.214903,-308.338,true,false
dorm_2_accessible_approach,0,558.772034,9.214903,-297.478577,true,false
dorm_2_accessible_approach,1,558.882568,9.211153,-297.540771,true,false
dorm_2_accessible_approach,2,558.9929,9.207403,-297.602844,true,false
dorm_2_accessible_approach,3,559.103455,9.203652,-297.665,true,false
dorm_2_accessible_approach,4,559.2139,9.199903,-297.727173,true,false
dorm_2_accessible_approach,5,559.324341,9.196153,-297.789276,true,false
dorm_2_accessible_approach,6,559.4347,9.192403,-297.851349,true,false
dorm_2_accessible_approach,7,559.5451,9.188653,-297.913544,true,false
dorm_2_accessible_approach,8,559.65564,9.184902,-297.975647,true,false
dorm_2_accessible_approach,9,559.766052,9.181152,-298.0378,true,false
dorm_2_accessible_approach,10,559.8765,9.1774025,-298.0999,true,false
dorm_2_accessible_approach,11,559.986938,9.173653,-298.162048,true,false
dorm_2_accessible_approach,12,560.0974,9.169903,-298.224121,true,false
dorm_2_accessible_approach,13,560.2078,9.166153,-298.286316,true,false
dorm_2_accessible_approach,14,560.3182,9.162402,-298.34845,true,false
dorm_2_accessible_approach,15,560.42865,9.158652,-298.410522,true,false
dorm_2_accessible_approach,16,560.539063,9.154902,-298.4727,true,false
dorm_2_accessible_approach,17,560.540039,9.154902,-302.259552,true,false
dorm_2_accessible_approach,18,560.3284,9.158652,-302.1405,true,false
dorm_2_accessible_approach,19,560.11676,9.162402,-302.021484,true,false
dorm_2_accessible_approach,20,559.905151,9.166153,-301.9024,true,false
dorm_2_accessible_approach,21,559.6935,9.169903,-301.7833,true,false
dorm_2_accessible_approach,22,559.4819,9.173653,-301.664276,true,false
dorm_2_accessible_approach,23,559.270264,9.1774025,-301.545227,true,false
dorm_2_accessible_approach,24,559.058655,9.181152,-301.426178,true,false
dorm_2_accessible_approach,25,558.847046,9.184902,-301.307159,true,false
dorm_2_accessible_approach,26,558.6355,9.188653,-301.1881,true,false
dorm_2_accessible_approach,27,558.423767,9.192403,-301.0691,true,false
dorm_2_accessible_approach,28,558.2123,9.196153,-300.950043,true,false
dorm_2_accessible_approach,29,558.0007,9.199903,-300.830933,true,false
dorm_2_accessible_approach,30,557.78894,9.203652,-300.711853,true,false
dorm_2_accessible_approach,31,557.577332,9.207403,-300.5928,true,false
dorm_2_accessible_approach,32,557.3657,9.211153,-300.4738,true,false
dorm_2_accessible_approach,33,557.1541,9.214903,-300.354767,true,false
